chromosome,bin,bin_start,bin_end,esc_counts,npc_counts,F_score,putative_sites,region_id,esc_intensity,npc_intensity,intensity_ratio,log_ratio,fold_change_state,esc_alpha_post,esc_beta_post,npc_alpha_post,npc_beta_post,non_diff_emission,esc_emission,npc_emission,non_diff_posterior,esc_posterior,npc_posterior,hmm_state,dhms_state,dhms_region_id,state_posterior
chr1,34668,34668000,34669000,21,3,3.5911275307562674e-06,True,3480,2.3968091932884984e-06,3.7771532464726584e-07,6.345543950399123,1.847752826475145,ESC enriched,22,9178848,4,10589982,0.10893132887924485,3.7821378477246372,2.2993301281712848e-11,0.0079989702960463,0.9920010297039534,1.9776292830416845e-16,ESC_enriched,ESC_enriched,25,0.9920010297039534
chr1,34669,34669000,34670000,19,3,3.2850728510271868e-06,True,3480,2.1789174484440894e-06,3.7771532464726584e-07,5.768676318544657,1.75244264667082,ESC enriched,20,9178850,4,10589982,0.1663336068838373,3.6673332588202987,3.5364850522368605e-10,0.011198465761147981,0.9888015342387969,5.5058443102485745e-14,ESC_enriched,ESC_enriched,25,0.9888015342387969
chr1,34690,34690000,34691000,11,1,1.8091518697102498e-06,True,3485,1.3073504690664537e-06,1.8885766232363292e-07,6.922411582253589,1.9347642034647747,ESC enriched,12,9178858,2,10589984,0.1745890778962542,3.6508216488845218,6.63581262496539e-07,0.005079674020568631,0.9949203259791087,3.2262800579046575e-13,ESC_enriched,ESC_enriched,26,0.9949203259791087
chr1,34691,34691000,34692000,16,3,2.825990831433566e-06,True,3485,1.852079831177476e-06,3.7771532464726584e-07,4.903374870762959,1.5899237171730454,ESC enriched,17,9178853,4,10589982,0.30319527317295286,3.393609828600346,2.0353301174023012e-08,0.0007493946529096657,0.9992506053470893,9.925148843337497e-16,ESC_enriched,ESC_enriched,26,0.9992506053470893
chr1,34692,34692000,34693000,13,3,2.366908811839946e-06,True,3485,1.5252422139108628e-06,3.7771532464726584e-07,4.0380734229812605,1.3957677027320878,ESC enriched,14,9178856,4,10589982,0.5252217370544449,2.9495557067416605,1.0884926690516908e-06,0.0005022510254907254,0.9994977489745069,2.2987328392618077e-15,ESC_enriched,ESC_enriched,26,0.9994977489745069
chr1,34693,34693000,34694000,22,4,3.870006001821115e-06,True,3485,2.505755065710703e-06,4.721441558090823e-07,5.307182213061085,1.6690610377317692,ESC enriched,23,9178847,5,10589981,0.1876367105695726,3.624727039686335,3.0842855963145505e-11,0.00012997725837633756,0.9998700227416236,9.757153717935885e-23,ESC_enriched,ESC_enriched,26,0.9998700227416236
chr1,34694,34694000,34695000,53,5,8.739704668822168e-06,True,3485,5.8830771107990416e-06,5.665729869708988e-07,10.383617373380382,2.340229311572939,ESC enriched,54,9178816,6,10589980,0.0004980458122599143,3.9990044753961365,2.6552701593940383e-31,2.6575846290241524e-07,0.9999997342415371,4.672133970724133e-43,ESC_enriched,ESC_enriched,26,0.9999997342415371
chr1,34695,34695000,34696000,29,1,4.563643987271973e-06,True,3485,3.268376172666134e-06,1.8885766232363292e-07,17.30602895563397,2.85105493533893,ESC enriched,30,9178840,2,10589984,0.0010752530114437706,3.9978500606703613,4.37155587876923e-18,5.567859161823056e-07,0.9999994432140838,2.0343543385244997e-30,ESC_enriched,ESC_enriched,26,0.9999994432140838
chr1,34696,34696000,34697000,33,5,5.679157871531365e-06,True,3485,3.704159662354952e-06,5.665729869708988e-07,6.537833161017278,1.8776057896248262,ESC enriched,34,9178836,6,10589980,0.04490163433171382,3.9101972731685946,9.650304412588651e-17,7.202200065631986e-05,0.9999279779993436,5.031813746326135e-27,ESC_enriched,ESC_enriched,26,0.9999279779993436
chr1,34697,34697000,34698000,14,3,2.519936151704486e-06,True,3485,1.634188086333067e-06,3.7771532464726584e-07,4.326507238908492,1.464760574219039,ESC enriched,15,9178855,4,10589982,0.4401548548962691,3.1196903160881404,2.9172125865860446e-07,0.003963119924884264,0.9960368800751108,4.900378301417243e-15,ESC_enriched,ESC_enriched,26,0.9960368800751108
chr1,34698,34698000,34699000,23,6,4.27473560408627e-06,True,3485,2.6147009381329075e-06,6.610018181327152e-07,3.955663761287765,1.375148415529352,ESC enriched,24,9178846,7,10589979,0.4639787168719793,3.0720428701987035,1.439501605959128e-10,0.02724590172422616,0.9727540982757736,1.8308057476862449e-16,ESC_enriched,ESC_enriched,26,0.9727540982757736
chr1,34749,34749000,34750000,16,0,2.448437437832643e-06,True,3495,1.852079831177476e-06,9.442883116181646e-08,19.613499483051836,2.976218078292936,ESC enriched,17,9178853,1,10589985,0.007918275066824644,3.9841640126411475,3.6422025739940375e-11,0.0411968746440584,0.9588031253559124,2.9092693060532e-14,ESC_enriched,ESC_enriched,27,0.9588031253559124
chr1,34874,34874000,34875000,21,1,3.339425268355652e-06,True,3519,2.3968091932884984e-06,1.8885766232363292e-07,12.691087900798246,2.5409000070350904,ESC enriched,22,9178848,2,10589984,0.011065067042650398,3.977870426940322,2.498592196177948e-13,0.012135856407596717,0.9878641435924022,1.1614516479773376e-15,ESC_enriched,ESC_enriched,28,0.9878641435924022
chr1,36211,36211000,36212000,8,2,1.4759209813169368e-06,True,3763,9.805128517998402e-07,2.832864934854494e-07,3.461205791126794,1.2416170229048293,ESC enriched,9,9178861,3,10589983,0.7454935534286347,2.50881262710981,0.00020041041526343517,0.03941007345671823,0.9605899257609012,7.823806647573056e-10,ESC_enriched,ESC_enriched,29,0.9605899257609012
chr1,36212,36212000,36213000,12,5,2.465583734376021e-06,True,3763,1.4162963414886582e-06,5.665729869708988e-07,2.499759738036018,0.9161946224702016, non differential,13,9178857,6,10589980,1.2351480048912755,1.5296652314056935,3.862541147764808e-05,0.02004099016873869,0.9799590098312395,2.1781887158912363e-14,ESC_enriched,ESC_enriched,29,0.9799590098312395
chr1,36213,36213000,36214000,46,4,7.542662158570079e-06,True,3763,5.12045600384361e-06,4.721441558090823e-07,10.845111478863956,2.383714423512678,ESC enriched,47,9178823,5,10589981,0.0008514596286880241,3.9982976475628287,1.4900649036699035e-26,5.08911856326078e-06,0.9999949108814368,2.5277212307596595e-37,ESC_enriched,ESC_enriched,29,0.9999949108814368
chr1,36214,36214000,36215000,61,5,9.96392338773849e-06,True,3763,6.754644090176678e-06,5.665729869708988e-07,11.921931058325626,2.4783796500537565,ESC enriched,62,9178808,6,10589980,6.877858316005156e-05,3.9998630100978625,9.025137692592646e-36,3.4902401927602426e-08,0.9999999650975981,3.368313491070191e-47,ESC_enriched,ESC_enriched,29,0.9999999650975981
chr1,36215,36215000,36216000,27,2,4.383440438743201e-06,True,3763,3.0504844278217255e-06,2.832864934854494e-07,10.768195794616695,2.376596955743814,ESC enriched,28,9178842,3,10589983,0.008856896397320032,3.982286769484072,8.291962853582626e-16,3.016145319061294e-05,0.9999698385468094,7.358031488924342e-27,ESC_enriched,ESC_enriched,29,0.9999698385468094
chr1,36216,36216000,36217000,28,4,4.788170041008356e-06,True,3763,3.15943030024393e-06,4.721441558090823e-07,6.691664529511803,1.9008626517890934,ESC enriched,29,9178841,5,10589981,0.05630725808760018,3.887386019184759,1.545633712293695e-14,0.01060830978273403,0.9893916902172659,1.1466166457928097e-21,ESC_enriched,ESC_enriched,29,0.9893916902172659
chr1,36708,36708000,36709000,14,2,2.394085020504178e-06,True,3861,1.634188086333067e-06,2.832864934854494e-07,5.768676318544657,1.75244264667082,ESC enriched,15,9178855,3,10589983,0.21895885166578105,3.5620826782344093,6.152121945959767e-08,0.015233378028769116,0.9847666219706793,5.515366393480409e-13,ESC_enriched,ESC_enriched,30,0.9847666219706793
chr1,36709,36709000,36710000,8,5,1.8534743749178599e-06,True,3861,9.805128517998402e-07,5.665729869708988e-07,1.730602895563397,0.548469842344884, non differential,9,9178861,6,10589980,1.6645260517979774,0.6672143434354795,0.0037331759808380965,0.021633677985363007,0.9783663199086438,2.105993265151903e-09,ESC_enriched,ESC_enriched,30,0.9783663199086438
chr1,36710,36710000,36711000,18,2,3.006194379962339e-06,True,3861,2.069971576021885e-06,2.832864934854494e-07,7.306990003489899,1.9888314247350505,ESC enriched,19,9178851,3,10589983,0.08647424083823554,3.8270520363315663,2.3810320525040163e-10,0.011402313262048762,0.9885976867379467,4.573115932352277e-15,ESC_enriched,ESC_enriched,30,0.9885976867379467
chr1,38359,38359000,38360000,0,11,1.3843624432033845e-06,True,4140,1.0894587242220447e-07,1.1331459739417975e-06,0.09614460530907762,-2.3419019155512806,NPC enriched,1,9178869,12,10589974,0.09513269090037045,8.434612381464136e-07,3.809734459427386,0.042586177814924936,3.80973494434903e-10,0.9574138218041015,NPC_enriched,NPC_enriched,31,0.9574138218041015
chr1,38360,38360000,38361000,3,14,2.2209978563979283e-06,True,4140,4.357834896888179e-07,1.4164324674272468e-06,0.3076627369890484,-1.1787511057455997,NPC enriched,4,9178866,15,10589971,0.8019415393357037,5.975716642974565e-06,2.3961110210339784,0.0260843214010627,2.4911139157468457e-10,0.973915678349826,NPC_enriched,NPC_enriched,31,0.973915678349826
chr1,38361,38361000,38362000,4,19,3.0032808522640067e-06,True,4140,5.447293621110224e-07,1.8885766232363292e-06,0.28843381592723283,-1.243289626883171,NPC enriched,5,9178865,20,10589966,0.6960762363833328,9.306909289156666e-08,2.6078475622322634,0.020896547370633733,4.169873805018703e-12,0.9791034526251964,NPC_enriched,NPC_enriched,31,0.9791034526251964
chr1,38362,38362000,38363000,2,8,1.3128637293315418e-06,True,4140,3.2683761726661343e-07,8.498594804563481e-07,0.38457842123631053,-0.9556075544313898, non differential,3,9178867,9,10589977,1.074644856168863,0.0012191499320509667,1.8494910953840413,0.021225910827119332,3.4551796042019596e-08,0.9787740546210846,NPC_enriched,NPC_enriched,31,0.9787740546210846
chr1,38363,38363000,38364000,1,12,1.6632409142682325e-06,True,4140,2.1789174484440895e-07,1.2275748051036138e-06,0.17749773287829715,-1.7287974426648716,NPC enriched,2,9178868,13,10589973,0.2888863871096781,2.4339501904585377e-06,3.4222251540481485,0.023299672244153392,2.6434460694759137e-09,0.9767003251124006,NPC_enriched,NPC_enriched,31,0.9767003251124006
chr1,38378,38378000,38379000,2,17,2.445523910134311e-06,True,4144,3.2683761726661343e-07,1.6997189609126962e-06,0.19228921061815527,-1.6487547349913352,NPC enriched,3,9178867,18,10589968,0.2827315906668451,3.997086708276824e-08,3.4345372222122026,0.011175660454143352,4.482259000406775e-14,0.9888243395458118,NPC_enriched,NPC_enriched,32,0.9888243395458118
chr1,38379,38379000,38380000,0,13,1.6360647056039998e-06,True,4144,1.0894587242220447e-07,1.3220036362654303e-06,0.0824096616934951,-2.4960525953785386,NPC enriched,1,9178869,14,10589972,0.057263999798296064,6.507267348073794e-08,3.8854725454399412,0.00019406001992760963,4.9986388991885755e-14,0.9998059399800224,NPC_enriched,NPC_enriched,32,0.9998059399800224
chr1,38380,38380000,38381000,2,16,2.319672778934003e-06,True,4144,3.2683761726661343e-07,1.6052901297508797e-06,0.20360034065451735,-1.5915963211513864,NPC enriched,3,9178867,17,10589969,0.33423628433259794,1.2980532266147674e-07,3.3315277936135606,5.3317047056761636e-05,6.3373903263318656e-15,0.9999466829529369,NPC_enriched,NPC_enriched,32,0.9999466829529369
chr1,38381,38381000,38382000,2,10,1.5645659917321573e-06,True,4144,3.2683761726661343e-07,1.038717142779981e-06,0.3146550719206177,-1.1562782498935409,NPC enriched,3,9178867,11,10589975,0.8315209069206676,0.00013170804197759132,2.336826659693335,0.000114112394523734,1.9039563810237156e-12,0.9998858876035722,NPC_enriched,NPC_enriched,32,0.9998858876035722
chr1,38382,38382000,38383000,3,13,2.0951467251976205e-06,True,4144,4.357834896888179e-07,1.3220036362654303e-06,0.3296386467739804,-1.1097582342586483,NPC enriched,4,9178866,14,10589972,0.9002420487482876,1.801604422754295e-05,2.199498018344218,0.00013951726310998296,4.165617131113789e-13,0.9998604827364734,NPC_enriched,NPC_enriched,32,0.9998604827364734
chr1,38383,38383000,38384000,3,14,2.2209978563979283e-06,True,4144,4.357834896888179e-07,1.4164324674272468e-06,0.3076627369890484,-1.1787511057455997,NPC enriched,4,9178866,15,10589971,0.8019415393357037,5.975716642974565e-06,2.3961110210339784,0.00011022737181959443,9.64797605552542e-14,0.999889772628084,NPC_enriched,NPC_enriched,32,0.999889772628084
chr1,38384,38384000,38385000,4,20,3.1291319834643146e-06,True,4144,5.447293621110224e-07,1.9830054543981457e-06,0.2746988723116503,-1.292079791052603,NPC enriched,5,9178865,21,10589965,0.6209759287282376,3.0669484016145854e-08,2.7580483088983443,5.9128653178446864e-05,2.954391715385489e-17,0.9999408713468214,NPC_enriched,NPC_enriched,32,0.9999408713468214
chr1,38385,38385000,38386000,0,13,1.6360647056039998e-06,True,4144,1.0894587242220447e-07,1.3220036362654303e-06,0.0824096616934951,-2.4960525953785386,NPC enriched,1,9178869,14,10589972,0.057263999798296064,6.507267348073794e-08,3.8854725454399412,3.913185361088514e-06,2.8520181013715407e-16,0.9999960868146386,NPC_enriched,NPC_enriched,32,0.9999960868146386
chr1,38386,38386000,38387000,3,18,2.724402381199159e-06,True,4144,4.357834896888179e-07,1.7941477920745127e-06,0.2428916344650382,-1.4151398838098301,NPC enriched,4,9178866,19,10589967,0.47946284098817127,6.615147604983824e-08,3.0410745392478122,2.9082273626197377e-05,1.0006972496025148e-17,0.9999709177263737,NPC_enriched,NPC_enriched,32,0.9999709177263737
chr1,38387,38387000,38388000,3,23,3.353658037200697e-06,True,4144,4.357834896888179e-07,2.266291947883595e-06,0.19228921061815524,-1.6487547349913352,NPC enriched,4,9178866,24,10589962,0.2295899867883468,2.0530810605557006e-10,3.5408205002246107,1.5613713354444055e-05,6.269343222969614e-19,0.9999843862866457,NPC_enriched,NPC_enriched,32,0.9999843862866457
chr1,38388,38388000,38389000,3,16,2.4727001187985436e-06,True,4144,4.357834896888179e-07,1.6052901297508797e-06,0.27146712087268976,-1.3039142486996056,NPC enriched,4,9178866,17,10589969,0.626096183947405,6.388672331572087e-07,2.747807319748963,4.211521826676099e-05,1.339745132016095e-16,0.9999578847817331,NPC_enriched,NPC_enriched,32,0.9999578847817331
chr1,38389,38389000,38390000,0,11,1.3843624432033845e-06,True,4144,1.0894587242220447e-07,1.1331459739417975e-06,0.09614460530907762,-2.3419019155512806,NPC enriched,1,9178869,12,10589974,0.09513269090037045,8.434612381464136e-07,3.809734459427386,5.5533499754278376e-06,9.934189431404368e-16,0.9999944466500237,NPC_enriched,NPC_enriched,32,0.9999944466500237
chr1,38390,38390000,38391000,4,29,4.261792164267083e-06,True,4144,5.447293621110224e-07,2.8328649348544937e-06,0.19228921061815524,-1.6487547349913352,NPC enriched,5,9178865,30,10589956,0.18777050289781055,1.0891393020006905e-12,3.6244593945325874,1.0980331203325362e-05,6.0638955482645085e-22,0.9999890196687966,NPC_enriched,NPC_enriched,32,0.9999890196687966
chr1,38391,38391000,38392000,4,20,3.1291319834643146e-06,True,4144,5.447293621110224e-07,1.9830054543981457e-06,0.2746988723116503,-1.292079791052603,NPC enriched,5,9178865,21,10589965,0.6209759287282376,3.0669484016145854e-08,2.7580483088983443,3.967736959063622e-05,4.7176098754474865e-23,0.9999603226304095,NPC_enriched,NPC_enriched,32,0.9999603226304095
chr1,38392,38392000,38393000,0,56,7.0476633472172305e-06,True,4144,1.0894587242220447e-07,5.382443376223538e-06,0.020240969538753182,-3.9000465335978305,NPC enriched,1,9178869,57,10589929,1.0428157570046835e-06,1.0906411735055072e-31,3.9999985875865516,5.734162197653644e-11,1.0952894750544473e-40,0.9999999999426584,NPC_enriched,NPC_enriched,32,0.9999999999426584
chr1,38393,38393000,38394000,4,30,4.387643295467391e-06,True,4144,5.447293621110224e-07,2.92729376601631e-06,0.18608633285627926,-1.6815445578143262,NPC enriched,5,9178865,31,10589955,0.1618694895651448,3.1902690248062573e-13,3.6762614722616647,9.846677440287925e-06,2.6801041779334565e-27,0.9999901533225597,NPC_enriched,NPC_enriched,32,0.9999901533225597
chr1,38394,38394000,38395000,6,27,4.316144581595549e-06,True,4144,7.626211069554314e-07,2.6440072725308607e-06,0.2884338159272329,-1.2432896268831708,NPC enriched,7,9178863,28,10589958,0.667788889117301,2.192394838215315e-10,2.664422447377748,5.800981120364712e-05,3.3289905014435057e-19,0.9999419901887964,NPC_enriched,NPC_enriched,32,0.9999419901887964
chr1,38395,38395000,38396000,4,18,2.877429721063699e-06,True,4144,5.447293621110224e-07,1.7941477920745127e-06,0.30361454308129776,-1.1919963324956202,NPC enriched,5,9178865,19,10589967,0.776741219129688,2.8028126151939276e-07,2.4465174001880032,6.771255694580238e-05,6.475712159429917e-17,0.9999322874430541,NPC_enriched,NPC_enriched,32,0.9999322874430541
chr1,38396,38396000,38397000,3,35,4.863871611604389e-06,True,4144,4.357834896888179e-07,3.3994379218253923e-06,0.12819280707877018,-2.0542198430994993,NPC enriched,4,9178866,36,10589950,0.029606024954526407,9.337649500815881e-17,3.9407885924592585,1.7700331237307016e-06,1.0667614247885436e-27,0.9999982299668763,NPC_enriched,NPC_enriched,32,0.9999982299668763
chr1,38397,38397000,38398000,1,36,4.683668063075617e-06,True,4144,2.1789174484440895e-07,3.4938667529872086e-06,0.06236406830859089,-2.774765997847559,NPC enriched,2,9178868,37,10589949,0.00155202402624364,2.124338902340902e-19,3.9968964428324347,6.586127965385451e-08,6.2772734378671126e-31,0.9999999341387203,NPC_enriched,NPC_enriched,32,0.9999999341387203
chr1,38398,38398000,38399000,2,33,4.459142009339234e-06,True,4144,3.2683761726661343e-07,3.2105802595017593e-06,0.10180017032725867,-2.284743501711332,NPC enriched,3,9178867,34,10589952,0.013773330268639281,1.4092740560623857e-16,3.9724540146558396,6.494711132456982e-07,4.727470151014684e-28,0.9999993505288868,NPC_enriched,NPC_enriched,32,0.9999993505288868
chr1,38399,38399000,38400000,3,23,3.353658037200697e-06,True,4144,4.357834896888179e-07,2.266291947883595e-06,0.19228921061815524,-1.6487547349913352,NPC enriched,4,9178866,24,10589962,0.2295899867883468,2.0530810605557006e-10,3.5408205002246107,1.9825791035777175e-05,4.6727251757770316e-20,0.9999801742089641,NPC_enriched,NPC_enriched,32,0.9999801742089641
chr1,38400,38400000,38401000,5,17,2.9046059297279316e-06,True,4144,6.536752345332269e-07,1.6997189609126962e-06,0.38457842123631053,-0.9556075544313898, non differential,6,9178864,18,10589968,1.1718280470640288,2.8415259653167025e-06,1.6563410034754282,0.00014414340524326316,4.5201302500706964e-15,0.9998558565947523,NPC_enriched,NPC_enriched,32,0.9998558565947523
chr1,38401,38401000,38402000,2,15,2.1938216477336956e-06,True,4144,3.2683761726661343e-07,1.5108612985890634e-06,0.21632536194542465,-1.5309716993349518,NPC enriched,3,9178867,16,10589970,0.3936335182956886,4.191873742699761e-07,3.212732951503236,4.164741561845857e-05,4.187914166618755e-15,0.9999583525843774,NPC_enriched,NPC_enriched,32,0.9999583525843774
